"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"818",3,24,750,"3.3_4",0.035022959131671,0.782108898858849,"kl",1,0,0,35,3,0,0,2,0
"819",3,24,750,"4.4.1_2.0",5.23447093669915e-05,0.0176663394113596,"kl",1,0,0,35,2,0,0,1,0
"820",3,24,750,"3.3.3_0.1",5.23447093669915e-05,0.0176663394113596,"kl",1,0,0,35,2,0,0,1,0
"821",3,24,750,"2.3_1",0.502572566208601,1,"cs",25,1,0,35,3,0,0,2,0
"822",3,24,750,"4.2_2",0.533946772814569,1,"cs",25,0,0,36,3,0,0,2,0
"823",3,24,750,"3.3_4",0.035022959131671,0.782108898858849,"cs",1,0,0,35,3,0,0,2,0
"824",3,24,750,"4.4.1_2.0",5.23447093669915e-05,0.0176663394113596,"cs",1,0,0,35,2,0,0,1,0
"825",3,24,750,"3.3.3_0.1",5.23447093669915e-05,0.0176663394113596,"cs",1,0,0,35,2,0,0,1,0
"826",3,8,1000,"2.3_1",3.32224214388832e-07,1.40364730579282e-05,"ig",25,15,7,188,63,8,4,127,30
"827",3,8,1000,"4.2_2",0.000981844197983067,0.00934826306812047,"ig",25,2,1,201,69,1,0,134,35
"828",3,8,1000,"3.3_4",0,0,"ig",1,0,0,203,70,0,0,135,34
"829",3,8,1000,"4.4.1_2.0",1.6135981439902e-12,2.72698086334344e-10,"ig",1,1,0,202,70,0,0,135,34
"830",3,8,1000,"3.3.3_0.1",0,0,"ig",1,0,0,203,70,0,0,135,34
"831",3,8,1000,"2.3_1",3.32224214388832e-07,1.40364730579282e-05,"kl",25,15,7,188,63,8,4,127,30
"832",3,8,1000,"4.2_2",0.000981844197983067,0.00934826306812047,"kl",25,2,1,201,69,1,0,134,35
"833",3,8,1000,"3.3_4",0,0,"kl",1,0,0,203,70,0,0,135,34
"834",3,8,1000,"4.4.1_2.0",1.6135981439902e-12,2.72698086334344e-10,"kl",1,1,0,202,70,0,0,135,34
"835",3,8,1000,"3.3.3_0.1",0,0,"kl",1,0,0,203,70,0,0,135,34
